value,name
http://dbpedia.org/resource/Harvey_Rosenfield,Harvey Rosenfield
http://dbpedia.org/resource/Hope_Edelman,Hope Edelman
http://dbpedia.org/resource/J._F._Gonzalez,J. F. Gonzalez
http://dbpedia.org/resource/J._F._Gonzalez,Jesus F. Gonzalez
http://dbpedia.org/resource/Jack_Fritscher,Jack Fritscher
http://dbpedia.org/resource/James_W._Huston_(author),James W. Huston
http://dbpedia.org/resource/Jane_Wattenberg,Jane Wattenberg
http://dbpedia.org/resource/Jason_Sanford,Jason Sanford
http://dbpedia.org/resource/Jeanne_Robinson,Jeanne Robinson
http://dbpedia.org/resource/Jeff_Andrus,Jeff Andrus
http://dbpedia.org/resource/Jennell_Jaquays,Jennell Jaquays
http://dbpedia.org/resource/Jennifer_Archer,Jennifer Archer
http://dbpedia.org/resource/Jennifer_Brozek,Jennifer Brozek
http://dbpedia.org/resource/Jonathan_Rand,Jonathan Rand
http://dbpedia.org/resource/Jonis_Agee,Jonis Agee
http://dbpedia.org/resource/Josh_Alan_Friedman,Josh Alan Friedman
http://dbpedia.org/resource/Joshua_Ozersky,Joshua Ozersky
http://dbpedia.org/resource/Katherine_Orrison,Katherine Orrison
http://dbpedia.org/resource/Kathi_Appelt,Kathi Appelt
http://dbpedia.org/resource/Kathleen_Fuller,Kathleen Fuller
http://dbpedia.org/resource/Kathryn_Stockett,Kathryn Stockett
http://dbpedia.org/resource/Kermit_Moyer,Kermit Moyer
http://dbpedia.org/resource/Kevin_O'Brien_(author),Kevin O'Brien
http://dbpedia.org/resource/Kris_Cook,Kris Cook
http://dbpedia.org/resource/Laura_Dave,Laura Dave
http://dbpedia.org/resource/Lora_Leigh,Lora Leigh
http://dbpedia.org/resource/Margarita_Engle,Margarita Engle
http://dbpedia.org/resource/Maria_Mazziotti_Gillan,Maria Mazziotti Gillan
http://dbpedia.org/resource/Mark_Teppo,Mark Teppo
http://dbpedia.org/resource/Max_Hardberger,Max Hardberger
http://dbpedia.org/resource/Megan_Shull,Megan Shull
http://dbpedia.org/resource/Michael_Lally_(poet),Michael Lally
http://dbpedia.org/resource/Michael_Sedge,Michael Sedge
http://dbpedia.org/resource/Miranda_Horner,Miranda Horner
http://dbpedia.org/resource/Neal_Bascomb,Neal Bascomb
http://dbpedia.org/resource/Nic_Kelman,Nic Kelman
http://dbpedia.org/resource/Nick_Gerakines,Nick Gerakines
http://dbpedia.org/resource/Nick_Gerakines,Nicholas Kereakas Gerakines
http://dbpedia.org/resource/Patrick_D._Smith,Patrick D. Smith
http://dbpedia.org/resource/Patrick_D._Smith,Patrick Davis Smith
http://dbpedia.org/resource/Paul_Jessup_(writer),Paul Jessup
http://dbpedia.org/resource/Rebecca_Housel,Rebecca Housel
http://dbpedia.org/resource/Richard_Montanari,Richard Montanari
http://dbpedia.org/resource/Sarah_Kay_(poet),Sarah Kay
http://dbpedia.org/resource/Sarah_MacLean,Sarah MacLean
http://dbpedia.org/resource/Scott_Mebus,Scott Mebus
http://dbpedia.org/resource/Scott_William_Carter,Scott William Carter
http://dbpedia.org/resource/Shel_Horowitz,Shel Horowitz
http://dbpedia.org/resource/T._J._Stiles,T. J. Stiles
http://dbpedia.org/resource/Todd_A._Fonseca,Todd A. Fonseca
http://dbpedia.org/resource/Zachery_Kouwe,Zachery Kouwe
http://dbpedia.org/resource/Zachery_Kouwe,"Zachery ""Zach"" Kouwe"
http://dbpedia.org/resource/A._Bates,A. Bates
http://dbpedia.org/resource/A._Bates,Auline Bates
http://dbpedia.org/resource/Abbi_Glines,Abbi Glines
http://dbpedia.org/resource/Adam_Kotsko,Adam Kotsko
http://dbpedia.org/resource/Allison_Brennan,Allison Brennan
http://dbpedia.org/resource/Brandon_Mendelson,Brandon Mendelson
http://dbpedia.org/resource/Brandon_Mendelson,B.J. Mendelson
http://dbpedia.org/resource/Caragh_M._O'Brien,Caragh M. O'Brien
http://dbpedia.org/resource/Carey_Lohrenz,Carey Lohrenz
http://dbpedia.org/resource/Cari_Beauchamp,Cari Beauchamp
http://dbpedia.org/resource/Catherine_Chung,Catherine Chung
http://dbpedia.org/resource/Chris_Valentino,Chris Valentino
http://dbpedia.org/resource/Cylin_Busby,Cylin Busby
http://dbpedia.org/resource/David_Blixt,David Blixt
http://dbpedia.org/resource/Don_Bendell,Don Bendell
http://dbpedia.org/resource/Dorothy_Hinshaw_Patent,Dorothy Hinshaw Patent
http://dbpedia.org/resource/Doug_Davis_(businessman),Doug Davis
http://dbpedia.org/resource/Douglas_Trevor,Douglas Trevor
"http://dbpedia.org/resource/Edmund_Warren_Perry,_Jr.","Edmund Warren Perry, Jr."
http://dbpedia.org/resource/Eric_L._Harry,Eric L. Harry
http://dbpedia.org/resource/Fergus_Bordewich,Fergus Bordewich
http://dbpedia.org/resource/Fergus_Bordewich,Fergus M. Bordewich
http://dbpedia.org/resource/Grant_Ginder,Grant Ginder
http://dbpedia.org/resource/Gregor_Collins,Gregor Collins
http://dbpedia.org/resource/Harold_Jaffe,Harold Jaffe
http://dbpedia.org/resource/Helen_Frost,Helen Frost
http://dbpedia.org/resource/Hugh_Howey,Hugh Howey
http://dbpedia.org/resource/Jack_Henderson_(author),Jack Henderson
http://dbpedia.org/resource/Jake_Bell,Jake Bell
http://dbpedia.org/resource/Jamilah_Lemieux,Jamilah Lemieux
http://dbpedia.org/resource/Jay_Abraham,Jay Abraham
http://dbpedia.org/resource/Joel_Goldman,Joel Goldman
http://dbpedia.org/resource/Joel_Goldman,Joel K. Goldman
http://dbpedia.org/resource/Joel_Manuel_Hoffman,The Warwick Files
http://dbpedia.org/resource/John_Blumenthal,John Blumenthal
http://dbpedia.org/resource/Josh_Viola,Josh Viola
http://dbpedia.org/resource/Josh_Viola,Joshua Viola
http://dbpedia.org/resource/Kaleb_Nation,Kaleb Nation
http://dbpedia.org/resource/Karleen_Pendleton_Jiménez,Karleen Pendleton Jiménez
http://dbpedia.org/resource/Kathleen_Flenniken,Kathleen Flenniken
http://dbpedia.org/resource/Kenneth_G._McLeod,Kenneth G. McLeod
http://dbpedia.org/resource/Kent_Harrington,Kent Harrington
http://dbpedia.org/resource/Kevin_Avery,Kevin Avery
http://dbpedia.org/resource/Kiera_Cass,Kiera Cass
http://dbpedia.org/resource/Konrad_Dryden,Konrad Dryden
http://dbpedia.org/resource/LaNiyah_Bailey,LaNiyah Bailey
http://dbpedia.org/resource/Laraine_Herring,Laraine Herring
http://dbpedia.org/resource/Lynn_Isenberg,Lynn Isenberg
http://dbpedia.org/resource/Mary_Thom,Mary Thom
http://dbpedia.org/resource/Matteo_Pistono,Matteo Pistono
http://dbpedia.org/resource/Matthew_Quick,Matthew Quick
http://dbpedia.org/resource/Michael_Prescott,Michael Prescott
http://dbpedia.org/resource/Michele_Gorman,Michele Gorman
http://dbpedia.org/resource/Molly_Caldwell_Crosby,Molly Caldwell Crosby
http://dbpedia.org/resource/Nancy_Kilpatrick,Nancy Kilpatrick
http://dbpedia.org/resource/Nancy_Rue,Nancy Rue
http://dbpedia.org/resource/Neil_Baldwin_(writer),Neil Baldwin
http://dbpedia.org/resource/Nikki_Turner,Nikki Turner
http://dbpedia.org/resource/Noah_Falck,Noah Falck
http://dbpedia.org/resource/Nova_Ren_Suma,Nova Ren Suma
http://dbpedia.org/resource/Paul_LaRosa,Paul LaRosa
http://dbpedia.org/resource/Peter_Ames_Carlin,Peter Ames Carlin
http://dbpedia.org/resource/Rachel_Aukes,Berinn Rae
http://dbpedia.org/resource/Rachel_Aukes,Rachel Aukes
http://dbpedia.org/resource/Rosemary_Aubert,Rosemary Aubert
http://dbpedia.org/resource/Russell_Kelly,Russell Kelly
http://dbpedia.org/resource/Russell_Kelly,Russell Earl Kelly
http://dbpedia.org/resource/Sandon_Berg,Sandon Berg
http://dbpedia.org/resource/Steven_Hacker,Steven Hacker
http://dbpedia.org/resource/Steven_Hacker,"Steven M. Hacker, MD"
http://dbpedia.org/resource/Stuart_Rojstaczer,Stuart Rojstaczer
http://dbpedia.org/resource/Susane_Colasanti,Susane Colasanti
http://dbpedia.org/resource/Synthia_Saint_James,Synthia Saint James
http://dbpedia.org/resource/Ted_Kosmatka,Ted Kosmatka
http://dbpedia.org/resource/Therese_Fowler,Therese Fowler
http://dbpedia.org/resource/Therese_Fowler,Therese Anne Fowler
http://dbpedia.org/resource/Thomas_Mullen_(author),Thomas Mullen
http://dbpedia.org/resource/Tom_Santopietro,Tom Santopietro
http://dbpedia.org/resource/Tony_Ortega_(journalist),Tony Ortega
http://dbpedia.org/resource/Tor_Seidler,Tor Seidler
http://dbpedia.org/resource/Trent_Zelazny,Trent Zelazny
http://dbpedia.org/resource/Twanna_Hines,Twanna Hines
http://dbpedia.org/resource/Twanna_Hines,Twanna A. Hines
http://dbpedia.org/resource/W._Ralph_Eubanks,W. Ralph Eubanks
http://dbpedia.org/resource/Wes_Melcher,Wes Melcher
http://dbpedia.org/resource/William_Knoedelseder,William Knoedelseder
http://dbpedia.org/resource/Ralph_Spence_(screenwriter),Ralph Spence
http://dbpedia.org/resource/Arnold_Manoff,Arnold Manoff
"http://dbpedia.org/resource/Charles_A._Spano,_Jr.","Charles A. Spano, Jr."
http://dbpedia.org/resource/Charles_Follen_Adams,Charles Follen Adams
http://dbpedia.org/resource/Darrel_Ray,Darrel Ray
http://dbpedia.org/resource/David_Saville_Muzzey,David Saville Muzzey
http://dbpedia.org/resource/David_Silverman_(animator),David Silverman
http://dbpedia.org/resource/Don_Roff,Don Roff
http://dbpedia.org/resource/Dorothy_Fadiman,Dorothy Fadiman
http://dbpedia.org/resource/Erica_Johnson_Debeljak,Erica Johnson Debeljak
http://dbpedia.org/resource/Francis_Richter,Francis Richter
http://dbpedia.org/resource/Francis_Richter,Francis C. Richter
http://dbpedia.org/resource/Gabriel_Casseus,Gabriel Casseus
http://dbpedia.org/resource/Greg_Shaw,Greg Shaw
http://dbpedia.org/resource/Harold_Courlander,Harold Courlander
http://dbpedia.org/resource/James_Tracy_(activist),James Tracy
http://dbpedia.org/resource/Januarius_MacGahan,Januarius MacGahan
http://dbpedia.org/resource/Ken_Grimwood,Ken Grimwood
http://dbpedia.org/resource/Lizette_Woodworth_Reese,Lizette Woodworth Reese
http://dbpedia.org/resource/Louis_Untermeyer,Louis Untermeyer
http://dbpedia.org/resource/Lynne_Kelly_(fiction_writer),Lynne Kelly
http://dbpedia.org/resource/Mary_Burrus_Williams,Mary Burrus Williams
http://dbpedia.org/resource/Nemesio_Canales,Nemesio Canales
http://dbpedia.org/resource/Peter_Balakian,Peter Balakian
http://dbpedia.org/resource/Phil_Waldrep,Phil Waldrep
http://dbpedia.org/resource/Rane_Arroyo,Rane Arroyo
http://dbpedia.org/resource/Susan_Anderson_(psychotherapist),Susan Anderson
http://dbpedia.org/resource/Terry_Teachout,Terry Teachout
http://dbpedia.org/resource/Thomas_Moran_(author),Thomas Moran
http://dbpedia.org/resource/Thomas_Zimmerman,Thomas Zimmerman
http://dbpedia.org/resource/Thomas_Zimmerman,Thomas C. Zimmerman
http://dbpedia.org/resource/Manuel_Ramos,Manuel Ramos
http://dbpedia.org/resource/Thomas_J._Abercrombie,Thomas J. Abercrombie
http://dbpedia.org/resource/Aukai_Collins,Aukai Collins
http://dbpedia.org/resource/Benjamin_Appel,Benjamin Appel
http://dbpedia.org/resource/Benjamin_De_Casseres,Benjamin De Casseres
http://dbpedia.org/resource/Beth_Meacham,Beth Meacham
http://dbpedia.org/resource/Burl_Barer,Burl Barer
http://dbpedia.org/resource/Dan_Gilroy,Dan Gilroy
http://dbpedia.org/resource/Daniel_B._Lucas,Daniel B. Lucas
http://dbpedia.org/resource/Daniel_B._Lucas,Daniel Bedinger Lucas
http://dbpedia.org/resource/Daniel_Olivas,Daniel Olivas
http://dbpedia.org/resource/David_Means,David Means
http://dbpedia.org/resource/David_Seals,David Seals
http://dbpedia.org/resource/Emma_Holly,Emma Holly
http://dbpedia.org/resource/Fenton_Johnson,Fenton Johnson
http://dbpedia.org/resource/Fenton_Johnson,John Fenton Johnson
http://dbpedia.org/resource/Frank_Stanford,Frank Stanford
http://dbpedia.org/resource/Gary_Svee,Gary Svee
http://dbpedia.org/resource/George_B._Johnson,George B. Johnson
http://dbpedia.org/resource/George_L._Fox_(clown),George L. Fox
http://dbpedia.org/resource/Ginjer_Buchanan,Ginjer Buchanan
http://dbpedia.org/resource/Harold_Covington,Harold Covington
http://dbpedia.org/resource/Harriet_McDougal,Harriet McDougal
http://dbpedia.org/resource/Harriet_McDougal,Harriet McDougal Rigney
http://dbpedia.org/resource/Henry_Ames_Blood,Henry Ames Blood
http://dbpedia.org/resource/Howard_Morland,Howard Morland
http://dbpedia.org/resource/Isabella_Macdonald_Alden,Isabella Macdonald Alden
http://dbpedia.org/resource/Jay_Presson_Allen,Jay Presson Allen
http://dbpedia.org/resource/Jeffery_Paul_Chan,Jeffery Paul Chan
http://dbpedia.org/resource/Jim_Dwyer_(journalist),Jim Dwyer
http://dbpedia.org/resource/Jim_Kouf,Jim Kouf
http://dbpedia.org/resource/Joey_Gutierrez,Joey Gutierrez
http://dbpedia.org/resource/John_D'Emilio,John D'Emilio
http://dbpedia.org/resource/Judith_Moore,Judith Moore
http://dbpedia.org/resource/Judy_Blunt,Judy Blunt
http://dbpedia.org/resource/Kenneth_Lonergan,Kenneth Lonergan
http://dbpedia.org/resource/Leonard_D._White,Leonard D. White
http://dbpedia.org/resource/Mark_Richard,Mark Richard
http://dbpedia.org/resource/Mary_Jo_Salter,Mary Jo Salter
http://dbpedia.org/resource/Michael_Hickey,Michael Hickey
http://dbpedia.org/resource/Myrtle_Reed,Myrtle Reed
http://dbpedia.org/resource/N._Scott_Momaday,N. Scott Momaday
http://dbpedia.org/resource/Ralph_Block,Ralph Block
http://dbpedia.org/resource/Ralph_Block,Ralph J. Block
http://dbpedia.org/resource/Ron_Rash,Ron Rash
http://dbpedia.org/resource/Ruth_Fainlight,Ruth Fainlight
http://dbpedia.org/resource/Sam_Hamm,Sam Hamm
http://dbpedia.org/resource/Sam_Merwin_Jr.,Samuel Kimball Merwin Jr.
http://dbpedia.org/resource/Sam_Merwin_Jr.,"Sam Merwin, Jr."
http://dbpedia.org/resource/Tom_Purdom,Tom Purdom
http://dbpedia.org/resource/William_W._Johnstone,William W. Johnstone
http://dbpedia.org/resource/William_W._Johnstone,William Wallace Johnstone
http://dbpedia.org/resource/Alice_Rohe,Alice Rohe
http://dbpedia.org/resource/Delma_S._Arrigoitia,Delma S. Arrigoitia
http://dbpedia.org/resource/John_G._McDowell,John G. McDowell
http://dbpedia.org/resource/Julian_P._Boyd,Julian P. Boyd
http://dbpedia.org/resource/Paul_C._Nagel,Paul C. Nagel
http://dbpedia.org/resource/Paul_C._Nagel,Paul Nagel
http://dbpedia.org/resource/Thomas_S._Hinde,Thomas S. Hinde
http://dbpedia.org/resource/Thomas_Skidmore,Thomas Skidmore
http://dbpedia.org/resource/David_Odell,David Odell
http://dbpedia.org/resource/Ken_Pontac,Ken Pontac
http://dbpedia.org/resource/Lynn_Sherr,Lynn Sherr
http://dbpedia.org/resource/Steven_Reigns,Steven Reigns
http://dbpedia.org/resource/Adam_McCune,Adam McCune
http://dbpedia.org/resource/Adam_McCune,Adam Forrest McCune
http://dbpedia.org/resource/Baynard_Kendrick,Baynard Kendrick
http://dbpedia.org/resource/Baynard_Kendrick,Baynard Hardwick Kendrick
http://dbpedia.org/resource/Ben_Belitt,Ben Belitt
http://dbpedia.org/resource/Billy_Lee_Brammer,Billy Lee Brammer
http://dbpedia.org/resource/Billy_Lee_Brammer,William Lee Brammer
http://dbpedia.org/resource/D'Arcy_McNickle,D'Arcy McNickle
http://dbpedia.org/resource/E._Everett_Evans,E. Everett Evans
http://dbpedia.org/resource/Edwin_Granberry,Edwin Granberry
http://dbpedia.org/resource/George_Hively,George Hively
http://dbpedia.org/resource/George_J._Gruen,George J. Gruen
http://dbpedia.org/resource/Gustavus_Hines,Gustavus Hines
http://dbpedia.org/resource/Harvey_J._Kaye,Harvey J. Kaye
http://dbpedia.org/resource/Henry_A._Bamman,Henry A. Bamman
http://dbpedia.org/resource/Hunter_S._Thompson_bibliography,Hunter Stockton Thompson
http://dbpedia.org/resource/Ira_Baldwin,Ira Baldwin
http://dbpedia.org/resource/Ira_Baldwin,Ira L. Baldwin
http://dbpedia.org/resource/Jabari_Asim,Jabari Asim
http://dbpedia.org/resource/Jacob_Stroyer,Jacob Stroyer
http://dbpedia.org/resource/James_Grippando,James Grippando
http://dbpedia.org/resource/Jason_Smilovic,Jason Smilovic
http://dbpedia.org/resource/Jeremy_Leven,Jeremy Leven
http://dbpedia.org/resource/John_Mason_Brown,John Mason Brown
http://dbpedia.org/resource/Joshua_Ferris,Joshua Ferris
http://dbpedia.org/resource/Katherine_Hannigan,Katherine Hannigan
http://dbpedia.org/resource/Kris_Ottman_Neville,Kris Ottman Neville
http://dbpedia.org/resource/Laura_Furman,Laura Furman
http://dbpedia.org/resource/Laurence_Stallings,Laurence Stallings
http://dbpedia.org/resource/Lea_Wait,Lea Wait
http://dbpedia.org/resource/Lee_Hawkins_Garby,Lee Hawkins Garby
http://dbpedia.org/resource/Mabel_Osgood_Wright,Mabel Osgood Wright
http://dbpedia.org/resource/Marion_L._Starkey,Marion L. Starkey
http://dbpedia.org/resource/Mildred_Savage,Mildred Savage
http://dbpedia.org/resource/Natasha_Trethewey,Natasha Trethewey
http://dbpedia.org/resource/Pamela_Aidan,Pamela Aidan
http://dbpedia.org/resource/Philip_Kan_Gotanda,Philip Kan Gotanda
http://dbpedia.org/resource/Rebecca_Pawel,Rebecca Pawel
http://dbpedia.org/resource/Ruth_Edna_Kelley,Ruth Edna Kelley
http://dbpedia.org/resource/Ruth_Edna_Kelley,Ruth Edna Kelly
http://dbpedia.org/resource/Simon_J._Ortiz,Simon J. Ortiz
http://dbpedia.org/resource/Susan_Wallace,Susan Wallace
http://dbpedia.org/resource/Talbot_Jennings,Talbot Jennings
http://dbpedia.org/resource/Thomas_Hal_Phillips,Thomas Hal Phillips
http://dbpedia.org/resource/Thomas_K._Martin,Thomas K. Martin
http://dbpedia.org/resource/Thomas_K._Martin,Thomas Kieth Martin
http://dbpedia.org/resource/Troy_CLE,Troy CLE
http://dbpedia.org/resource/Troy_CLE,Troy Tompkins
http://dbpedia.org/resource/Virginia_Euwer_Wolff,Virginia Euwer Wolff
http://dbpedia.org/resource/Walter_Wykes,Walter Wykes
http://dbpedia.org/resource/Woodrow_Landfair,Woodrow Landfair
http://dbpedia.org/resource/Beth_Taylor,Beth Taylor
http://dbpedia.org/resource/Carolyn_Creedon,Carolyn Creedon
http://dbpedia.org/resource/Chad_Sweeney,Chad Sweeney
http://dbpedia.org/resource/Charlotte_Elkins,Charlotte Elkins
http://dbpedia.org/resource/Davey_Holmes,Davey Holmes
http://dbpedia.org/resource/Dick_Berg,Dick Berg
http://dbpedia.org/resource/G._C._Waldrep,G.C. Waldrep
http://dbpedia.org/resource/Gladys_Taber,Gladys Taber
http://dbpedia.org/resource/Grace_Noll_Crowell,Grace Noll Crowell
http://dbpedia.org/resource/Jay_Busbee,Jay Busbee
http://dbpedia.org/resource/Jennifer_K._Sweeney,Jennifer K. Sweeney
http://dbpedia.org/resource/Phil_Brogan,Phil Brogan
http://dbpedia.org/resource/Phil_Brogan,Philip F. Brogan
http://dbpedia.org/resource/Robert_J._Burch,Robert J. Burch
http://dbpedia.org/resource/Sandra_Beasley,Sandra Beasley
http://dbpedia.org/resource/Steven_Cramer,Steven Cramer
http://dbpedia.org/resource/Maurice_Geraghty,Maurice Geraghty
http://dbpedia.org/resource/David_Housewright,David Housewright
http://dbpedia.org/resource/Albert_Saijo,Albert Saijo
http://dbpedia.org/resource/Amanda_Havard,Amanda Havard
http://dbpedia.org/resource/Andrea_Saul,Andrea Saul
http://dbpedia.org/resource/Andrew_Stone_(computer_programmer),Andrew Stone
http://dbpedia.org/resource/Andrew_Stone_(computer_programmer),Andrew C. Stone
http://dbpedia.org/resource/David_J._Buch,David J. Buch
http://dbpedia.org/resource/E._Allison_Hagood,E. Allison Hagood
http://dbpedia.org/resource/Francis_Forshew,Francis Forshew
http://dbpedia.org/resource/Francis_Forshew,"Francis ""Frank"" Forshew"
http://dbpedia.org/resource/George_Kohlrieser,George Kohlrieser
http://dbpedia.org/resource/Harold_H._Bloomfield,Harold H. Bloomfield
http://dbpedia.org/resource/Henry_Kitchell_Webster,Henry Kitchell Webster
http://dbpedia.org/resource/James_Francis_Cooke,James Francis Cooke
http://dbpedia.org/resource/John_Frederick_Demartini,John Frederick Demartini
http://dbpedia.org/resource/John_Frederick_Demartini,John Demartini
http://dbpedia.org/resource/Lynne_Berry,Lynne Berry
http://dbpedia.org/resource/Ruth_Hale_Oliver,Ruth Hale Oliver
http://dbpedia.org/resource/Sarah_Langan,Sarah Langan
http://dbpedia.org/resource/Trae_Crowder,Trae Crowder
http://dbpedia.org/resource/Allen_Barnett_(writer),Allen Barnett
http://dbpedia.org/resource/Brian_Shannon,Brian Shannon
http://dbpedia.org/resource/Charles_F._Price,Charles F. Price
http://dbpedia.org/resource/Craig_J._Hansen,Craig J. Hansen
http://dbpedia.org/resource/Donna_Baier_Stein,Donna Baier Stein
http://dbpedia.org/resource/Edward_Vilga,Edward Vilga
http://dbpedia.org/resource/Erin_Hart,Erin Hart
http://dbpedia.org/resource/Ian_Tregillis,Ian Tregillis
http://dbpedia.org/resource/James_Thompson_(crime_writer),James Thompson
